account_id,customer_id,product_id,account_status,opened_at,current_balance,currency
ACCT0001874,CUST000926,PRD002,active,2024-01-14,16245.76,CAD
ACCT0001875,CUST000927,PRD005,active,2023-11-11,22878.86,CAD
ACCT0001876,CUST000928,PRD001,active,2025-05-22,23946.05,CAD
ACCT0001877,CUST000929,PRD002,active,2026-03-19,-527.1,CAD
ACCT0001878,CUST000929,PRD005,closed,2024-06-19,3884.73,CAD
ACCT0001879,CUST000930,PRD007,active,2023-01-10,14542.98,CAD
ACCT0001880,CUST000930,PRD006,active,2025-07-02,3573.38,CAD
ACCT0001881,CUST000931,PRD007,active,2025-04-23,18560.65,CAD
ACCT0001882,CUST000932,PRD001,active,2023-07-09,26694.79,CAD
ACCT0001883,CUST000932,PRD004,dormant,2025-03-06,8929.36,CAD
ACCT0001884,CUST000933,PRD003,active,2026-03-23,905.8,CAD
ACCT0001885,CUST000934,PRD001,dormant,2022-07-06,6169.93,CAD
ACCT0001886,CUST000935,PRD004,closed,2025-04-09,10002.01,CAD
ACCT0001887,CUST000936,PRD005,active,2022-09-25,3620.04,CAD
ACCT0001888,CUST000937,PRD005,active,2023-12-11,11800.76,CAD
ACCT0001889,CUST000937,PRD003,dormant,2024-02-23,577.01,CAD
ACCT0001890,CUST000938,PRD007,active,2022-07-15,6319.35,CAD
ACCT0001891,CUST000939,PRD003,active,2025-10-24,13328.55,CAD
ACCT0001892,CUST000939,PRD007,active,2022-02-03,6580.28,CAD
ACCT0001893,CUST000940,PRD007,active,2022-05-05,1045.18,CAD
ACCT0001894,CUST000941,PRD003,active,2023-01-17,5129.88,CAD
ACCT0001895,CUST000941,PRD001,active,2021-10-25,5395.46,CAD
ACCT0001896,CUST000941,PRD007,active,2025-10-14,1874.86,CAD
ACCT0001897,CUST000942,PRD001,active,2024-05-30,3265.05,CAD
ACCT0001898,CUST000942,PRD004,active,2022-11-04,26483.09,CAD
ACCT0001899,CUST000943,PRD005,closed,2026-03-14,13511.49,CAD
ACCT0001900,CUST000943,PRD006,active,2024-12-20,2806.5,CAD
ACCT0001901,CUST000944,PRD006,closed,2022-10-09,15211.93,CAD
ACCT0001902,CUST000945,PRD004,active,2026-03-22,2327.26,CAD
ACCT0001903,CUST000945,PRD002,active,2021-11-08,21164.06,CAD
ACCT0001904,CUST000946,PRD003,active,2025-01-05,11120.53,CAD
ACCT0001905,CUST000946,PRD001,active,2022-09-15,5158.72,CAD
ACCT0001906,CUST000946,PRD005,active,2025-07-29,12096.46,CAD
ACCT0001907,CUST000947,PRD005,active,2022-07-13,13135.95,CAD
ACCT0001908,CUST000948,PRD005,active,2023-03-17,7584.59,CAD
ACCT0001909,CUST000949,PRD007,active,2026-01-07,8424.06,CAD
ACCT0001910,CUST000949,PRD004,active,2023-01-06,8286.79,CAD
ACCT0001911,CUST000949,PRD006,active,2025-03-03,28156.44,CAD
ACCT0001912,CUST000950,PRD007,active,2021-11-11,34391.25,CAD
ACCT0001913,CUST000951,PRD005,active,2022-10-07,14475.64,CAD
ACCT0001914,CUST000952,PRD002,active,2021-10-30,12760.56,CAD
ACCT0001915,CUST000952,PRD001,active,2025-04-14,-16013.22,CAD
ACCT0001916,CUST000952,PRD007,active,2023-08-15,283.42,CAD
ACCT0001917,CUST000953,PRD002,active,2025-09-20,-3347.3,CAD
ACCT0001918,CUST000953,PRD007,active,2025-06-06,1260.59,CAD
ACCT0001919,CUST000953,PRD005,active,2023-01-28,4398.2,CAD
ACCT0001920,CUST000953,PRD006,active,2023-02-27,598.87,CAD
ACCT0001921,CUST000954,PRD005,active,2021-08-03,18241.25,CAD
ACCT0001922,CUST000955,PRD004,active,2024-10-17,15848.88,CAD
ACCT0001923,CUST000956,PRD007,dormant,2023-05-26,6909.29,CAD
ACCT0001924,CUST000956,PRD005,active,2026-03-03,9490.59,CAD
ACCT0001925,CUST000956,PRD001,active,2026-04-19,32426.03,CAD
ACCT0001926,CUST000956,PRD004,active,2025-11-09,4992.31,CAD
ACCT0001927,CUST000957,PRD003,active,2024-11-06,25128.59,CAD
ACCT0001928,CUST000957,PRD007,active,2024-06-13,2924.95,CAD
ACCT0001929,CUST000958,PRD007,active,2023-08-15,20262.0,CAD
ACCT0001930,CUST000958,PRD002,active,2024-03-08,30979.34,CAD
ACCT0001931,CUST000959,PRD001,active,2021-08-18,-8869.37,CAD
ACCT0001932,CUST000959,PRD007,active,2025-09-16,12708.74,CAD
ACCT0001933,CUST000959,PRD005,active,2022-12-04,683.62,CAD
ACCT0001934,CUST000959,PRD003,active,2025-02-18,5175.65,CAD
ACCT0001935,CUST000960,PRD001,dormant,2024-07-30,39554.29,CAD
ACCT0001936,CUST000961,PRD005,active,2025-06-08,12287.13,CAD
ACCT0001937,CUST000961,PRD004,dormant,2022-05-01,9671.75,CAD
ACCT0001938,CUST000962,PRD003,closed,2023-05-18,12346.16,CAD
ACCT0001939,CUST000962,PRD004,dormant,2022-07-13,20072.33,CAD
ACCT0001940,CUST000963,PRD003,active,2026-02-23,7724.79,CAD
ACCT0001941,CUST000964,PRD003,active,2024-11-28,10350.63,CAD
ACCT0001942,CUST000964,PRD006,active,2022-12-15,1604.39,CAD
ACCT0001943,CUST000964,PRD004,active,2024-04-05,9864.09,CAD
ACCT0001944,CUST000964,PRD002,dormant,2025-06-08,2210.1,CAD
ACCT0001945,CUST000965,PRD003,active,2025-09-06,14269.65,CAD
ACCT0001946,CUST000965,PRD005,active,2025-07-23,1879.87,CAD
ACCT0001947,CUST000966,PRD007,active,2024-01-27,11213.75,CAD
ACCT0001948,CUST000966,PRD003,active,2022-08-23,6134.21,CAD
ACCT0001949,CUST000966,PRD001,active,2023-06-07,20575.63,CAD
ACCT0001950,CUST000967,PRD004,active,2024-10-25,5857.58,CAD
ACCT0001951,CUST000967,PRD005,active,2022-04-17,15662.91,CAD
ACCT0001952,CUST000968,PRD001,active,2024-09-23,22274.02,CAD
ACCT0001953,CUST000969,PRD006,active,2021-06-30,4821.65,CAD
ACCT0001954,CUST000969,PRD002,active,2022-10-05,-1672.08,CAD
ACCT0001955,CUST000970,PRD004,closed,2025-12-20,945.77,CAD
ACCT0001956,CUST000971,PRD006,active,2022-08-18,23680.48,CAD
ACCT0001957,CUST000972,PRD004,active,2023-08-28,20195.93,CAD
ACCT0001958,CUST000972,PRD007,active,2025-03-21,45721.86,CAD
ACCT0001959,CUST000972,PRD006,active,2022-02-13,19700.71,CAD
ACCT0001960,CUST000973,PRD004,active,2024-08-22,9290.49,CAD
ACCT0001961,CUST000973,PRD007,active,2022-09-18,5813.82,CAD
ACCT0001962,CUST000973,PRD001,active,2023-07-24,10069.43,CAD
ACCT0001963,CUST000974,PRD006,active,2024-05-08,13014.03,CAD
ACCT0001964,CUST000975,PRD007,active,2023-07-06,14565.19,CAD
ACCT0001965,CUST000975,PRD001,active,2024-02-23,13445.06,CAD
ACCT0001966,CUST000976,PRD004,active,2022-07-17,7619.76,CAD
ACCT0001967,CUST000977,PRD003,active,2025-10-25,4033.27,CAD
ACCT0001968,CUST000977,PRD006,active,2021-06-23,4609.08,CAD
ACCT0001969,CUST000977,PRD005,active,2025-10-09,4063.65,CAD
ACCT0001970,CUST000978,PRD002,active,2024-11-22,20672.13,CAD
ACCT0001971,CUST000978,PRD003,active,2022-09-05,13919.46,CAD
ACCT0001972,CUST000978,PRD001,active,2024-06-01,-30254.86,CAD
ACCT0001973,CUST000979,PRD001,active,2024-05-27,14698.76,CAD
ACCT0001974,CUST000979,PRD004,active,2025-07-18,8934.2,CAD
ACCT0001975,CUST000979,PRD003,active,2023-12-22,6266.14,CAD
ACCT0001976,CUST000980,PRD002,active,2024-04-25,1643.52,CAD
ACCT0001977,CUST000981,PRD005,active,2024-01-08,20551.41,CAD
ACCT0001978,CUST000981,PRD004,active,2025-04-30,18344.08,CAD
ACCT0001979,CUST000982,PRD001,active,2022-12-25,-3160.97,CAD
ACCT0001980,CUST000982,PRD004,active,2023-12-17,11588.15,CAD
ACCT0001981,CUST000983,PRD001,active,2025-10-07,-5645.71,CAD
ACCT0001982,CUST000984,PRD003,active,2023-03-01,10745.23,CAD
ACCT0001983,CUST000985,PRD005,active,2024-11-04,1333.97,CAD
ACCT0001984,CUST000986,PRD007,active,2024-02-14,17279.92,CAD
ACCT0001985,CUST000986,PRD005,active,2025-10-27,18414.06,CAD
ACCT0001986,CUST000987,PRD003,active,2024-11-19,12913.57,CAD
ACCT0001987,CUST000987,PRD006,active,2025-06-06,15563.7,CAD
ACCT0001988,CUST000987,PRD002,active,2024-06-10,12952.23,CAD
ACCT0001989,CUST000988,PRD004,active,2022-04-11,1518.52,CAD
ACCT0001990,CUST000988,PRD003,active,2025-05-08,11899.03,CAD
ACCT0001991,CUST000989,PRD003,active,2022-03-31,16505.12,CAD
ACCT0001992,CUST000989,PRD005,active,2022-07-14,15928.64,CAD
ACCT0001993,CUST000990,PRD003,active,2025-06-15,21361.42,CAD
ACCT0001994,CUST000991,PRD002,active,2026-04-26,15353.8,CAD
ACCT0001995,CUST000991,PRD005,active,2023-12-28,10893.1,CAD
ACCT0001996,CUST000991,PRD004,closed,2025-05-24,19876.88,CAD
ACCT0001997,CUST000992,PRD001,active,2022-07-31,6168.48,CAD
ACCT0001998,CUST000992,PRD005,active,2026-05-03,4523.43,CAD
ACCT0001999,CUST000992,PRD007,active,2023-09-25,4461.66,CAD
ACCT0002000,CUST000993,PRD006,active,2023-09-28,2811.28,CAD
ACCT0002001,CUST000993,PRD001,active,2021-10-18,-1939.73,CAD
ACCT0002002,CUST000994,PRD007,active,2021-09-15,4693.52,CAD
ACCT0002003,CUST000994,PRD006,active,2023-07-27,3405.25,CAD
ACCT0002004,CUST000995,PRD004,active,2025-10-30,2650.48,CAD
ACCT0002005,CUST000996,PRD001,active,2023-08-22,-17170.18,CAD
ACCT0002006,CUST000996,PRD006,active,2023-05-01,9166.17,CAD
ACCT0002007,CUST000997,PRD006,active,2023-10-26,6515.07,CAD
ACCT0002008,CUST000997,PRD004,active,2024-05-30,3713.61,CAD
ACCT0002009,CUST000998,PRD007,active,2022-01-17,14740.57,CAD
ACCT0002010,CUST000999,PRD002,active,2023-01-18,18219.63,CAD
ACCT0002011,CUST000999,PRD001,active,2024-11-16,-13594.5,CAD
ACCT0002012,CUST000999,PRD005,active,2022-04-22,3034.06,CAD
ACCT0002013,CUST001000,PRD005,active,2021-08-03,3114.28,CAD
