transaction_id,account_id,customer_id,transaction_timestamp,transaction_type,channel,merchant_category,amount,currency,is_international,ingestion_source
TXN000003332,ACCT0000561,CUST000276,2025-08-08 17:34:30,purchase,mobile_app,grocery,34.22,CAD,False,batch_core_banking
TXN000003333,ACCT0001460,CUST000732,2025-08-16 17:34:30,purchase,api,health,495.22,CAD,True,batch_core_banking
TXN000003334,ACCT0001078,CUST000539,2026-03-12 17:34:30,purchase,branch,travel,46.8,CAD,False,batch_core_banking
TXN000003335,ACCT0000886,CUST000443,2025-07-11 17:34:30,transfer,web,utilities,396.29,CAD,True,batch_core_banking
TXN000003336,ACCT0000864,CUST000432,2025-09-29 17:34:30,purchase,branch,financial_services,349.74,CAD,False,card_event_stream
TXN000003337,ACCT0001353,CUST000678,2025-06-22 17:34:30,transfer,branch,restaurant,117.83,CAD,False,card_event_stream
TXN000003338,ACCT0000496,CUST000242,2025-10-08 17:34:30,withdrawal,api,travel,251.17,CAD,False,batch_core_banking
TXN000003339,ACCT0000618,CUST000308,2025-06-22 17:34:30,purchase,api,travel,196.35,CAD,False,batch_core_banking
TXN000003340,ACCT0000911,CUST000455,2025-11-01 17:34:30,purchase,branch,transportation,148.54,CAD,False,payments_api
TXN000003341,ACCT0000519,CUST000251,2026-05-07 17:34:30,deposit,api,health,2246.03,CAD,False,batch_core_banking
TXN000003342,ACCT0001722,CUST000856,2025-07-18 17:34:30,deposit,web,financial_services,714.37,CAD,False,card_event_stream
TXN000003343,ACCT0001993,CUST000990,2025-06-10 17:34:30,withdrawal,point_of_sale,financial_services,315.83,CAD,False,batch_core_banking
TXN000003344,ACCT0000800,CUST000401,2025-11-16 17:34:30,transfer,mobile_app,health,265.36,CAD,False,batch_core_banking
TXN000003345,ACCT0001122,CUST000558,2025-12-24 17:34:30,transfer,point_of_sale,grocery,98.14,CAD,False,payments_api
TXN000003346,ACCT0000647,CUST000321,2025-11-08 17:34:30,withdrawal,point_of_sale,transportation,305.62,CAD,False,payments_api
TXN000003347,ACCT0000337,CUST000166,2026-04-28 17:34:30,purchase,web,health,46.79,CAD,False,batch_core_banking
TXN000003348,ACCT0001956,CUST000971,2025-06-16 17:34:30,transfer,branch,financial_services,99.36,CAD,False,card_event_stream
TXN000003349,ACCT0001630,CUST000817,2025-08-05 17:34:30,withdrawal,point_of_sale,retail,136.24,CAD,False,card_event_stream
TXN000003350,ACCT0001877,CUST000929,2025-12-16 17:34:30,transfer,web,financial_services,124.23,CAD,False,batch_core_banking
TXN000003351,ACCT0001177,CUST000587,2026-04-11 17:34:30,payment,api,grocery,365.2,CAD,False,payments_api
TXN000003352,ACCT0001266,CUST000634,2026-04-21 17:34:30,payment,point_of_sale,travel,1028.78,CAD,False,card_event_stream
TXN000003353,ACCT0001583,CUST000793,2025-08-17 17:34:30,deposit,api,health,147.7,CAD,False,batch_core_banking
TXN000003354,ACCT0000343,CUST000169,2025-08-05 17:34:30,purchase,atm,transportation,423.54,CAD,False,batch_core_banking
TXN000003355,ACCT0000378,CUST000184,2025-10-07 17:34:30,payment,api,restaurant,926.74,CAD,False,payments_api
TXN000003356,ACCT0000388,CUST000189,2026-05-23 17:34:30,payment,mobile_app,utilities,760.0,CAD,False,card_event_stream
TXN000003357,ACCT0000673,CUST000331,2025-07-16 17:34:30,purchase,atm,utilities,475.46,CAD,True,card_event_stream
TXN000003358,ACCT0001567,CUST000787,2026-03-05 17:34:30,withdrawal,point_of_sale,financial_services,175.72,CAD,False,payments_api
TXN000003359,ACCT0001764,CUST000874,2025-07-19 17:34:30,purchase,web,transportation,148.89,CAD,False,card_event_stream
TXN000003360,ACCT0000225,CUST000117,2026-01-17 17:34:30,fee,point_of_sale,travel,3.52,CAD,False,card_event_stream
TXN000003361,ACCT0001525,CUST000764,2025-08-02 17:34:30,purchase,web,financial_services,94.39,CAD,False,card_event_stream
TXN000003362,ACCT0001584,CUST000794,2026-01-18 17:34:30,withdrawal,api,financial_services,209.28,CAD,False,batch_core_banking
TXN000003363,ACCT0000832,CUST000418,2026-04-17 17:34:30,purchase,atm,utilities,280.13,CAD,False,payments_api
TXN000003364,ACCT0001406,CUST000703,2025-12-02 17:34:30,payment,web,utilities,3514.8,CAD,False,card_event_stream
TXN000003365,ACCT0001559,CUST000781,2025-09-04 17:34:30,payment,api,financial_services,824.49,CAD,False,payments_api
TXN000003366,ACCT0000301,CUST000151,2025-09-29 17:34:30,deposit,branch,travel,1747.86,CAD,False,payments_api
TXN000003367,ACCT0001985,CUST000986,2025-12-28 17:34:30,payment,mobile_app,restaurant,698.58,CAD,False,batch_core_banking
TXN000003368,ACCT0000939,CUST000470,2026-03-19 17:34:30,withdrawal,api,restaurant,24.88,CAD,False,batch_core_banking
TXN000003369,ACCT0001390,CUST000695,2025-07-23 17:34:30,purchase,atm,utilities,32.55,CAD,False,card_event_stream
TXN000003370,ACCT0001078,CUST000539,2025-06-04 17:34:30,fee,point_of_sale,restaurant,4.46,CAD,False,batch_core_banking
TXN000003371,ACCT0000484,CUST000237,2026-04-01 17:34:30,withdrawal,web,travel,497.44,CAD,False,payments_api
TXN000003372,ACCT0000931,CUST000468,2025-09-24 17:34:30,transfer,point_of_sale,restaurant,303.73,CAD,False,payments_api
TXN000003373,ACCT0000918,CUST000460,2026-04-22 17:34:30,deposit,branch,retail,1220.88,CAD,False,card_event_stream
TXN000003374,ACCT0001753,CUST000869,2025-06-02 17:34:30,transfer,web,grocery,420.73,CAD,False,card_event_stream
TXN000003375,ACCT0000772,CUST000384,2025-12-07 17:34:30,transfer,point_of_sale,travel,237.88,CAD,False,card_event_stream
TXN000003376,ACCT0001681,CUST000839,2026-05-10 17:34:30,purchase,web,utilities,196.06,CAD,False,card_event_stream
TXN000003377,ACCT0001690,CUST000843,2026-02-07 17:34:30,purchase,atm,utilities,390.93,CAD,False,payments_api
TXN000003378,ACCT0000906,CUST000453,2025-09-18 17:34:30,transfer,mobile_app,retail,50.87,CAD,False,batch_core_banking
TXN000003379,ACCT0001727,CUST000858,2025-11-28 17:34:30,purchase,atm,restaurant,147.19,CAD,False,batch_core_banking
TXN000003380,ACCT0000515,CUST000249,2026-02-09 17:34:30,withdrawal,point_of_sale,grocery,133.66,CAD,False,batch_core_banking
TXN000003381,ACCT0001824,CUST000900,2025-08-24 17:34:30,payment,mobile_app,retail,1334.41,CAD,False,card_event_stream
TXN000003382,ACCT0001128,CUST000561,2025-12-01 17:34:30,payment,point_of_sale,health,69.95,CAD,False,card_event_stream
TXN000003383,ACCT0000256,CUST000131,2025-12-12 17:34:30,purchase,api,travel,294.73,CAD,False,batch_core_banking
TXN000003384,ACCT0001412,CUST000707,2025-08-18 17:34:30,withdrawal,api,utilities,165.11,CAD,False,batch_core_banking
TXN000003385,ACCT0001639,CUST000820,2025-06-22 17:34:30,purchase,point_of_sale,retail,278.6,CAD,False,batch_core_banking
TXN000003386,ACCT0001968,CUST000977,2025-07-17 17:34:30,payment,branch,retail,503.49,CAD,False,payments_api
TXN000003387,ACCT0001910,CUST000949,2025-12-20 17:34:30,withdrawal,web,utilities,181.64,CAD,False,payments_api
TXN000003388,ACCT0000998,CUST000496,2026-05-09 17:34:30,deposit,branch,utilities,131.01,CAD,True,batch_core_banking
TXN000003389,ACCT0001011,CUST000504,2025-06-16 17:34:30,purchase,web,financial_services,18.62,CAD,False,payments_api
TXN000003390,ACCT0000005,CUST000003,2026-02-09 17:34:30,payment,api,utilities,1680.93,CAD,False,batch_core_banking
TXN000003391,ACCT0001558,CUST000780,2025-11-13 17:34:30,deposit,point_of_sale,retail,1281.98,CAD,False,batch_core_banking
TXN000003392,ACCT0001811,CUST000893,2025-09-23 17:34:30,deposit,point_of_sale,retail,433.61,CAD,False,payments_api
TXN000003393,ACCT0000932,CUST000468,2025-12-05 17:34:30,transfer,web,financial_services,111.44,CAD,False,card_event_stream
TXN000003394,ACCT0000469,CUST000230,2026-05-13 17:34:30,purchase,api,restaurant,242.25,CAD,False,payments_api
TXN000003395,ACCT0000542,CUST000266,2025-08-13 17:34:30,deposit,web,travel,2235.24,CAD,False,batch_core_banking
TXN000003396,ACCT0000337,CUST000166,2026-02-23 17:34:30,purchase,api,restaurant,62.78,CAD,False,card_event_stream
TXN000003397,ACCT0001024,CUST000509,2025-07-06 17:34:30,transfer,api,health,367.27,CAD,False,card_event_stream
TXN000003398,ACCT0001143,CUST000571,2026-02-18 17:34:30,deposit,api,utilities,726.12,CAD,False,card_event_stream
TXN000003399,ACCT0000454,CUST000225,2026-05-09 17:34:30,transfer,mobile_app,travel,10.42,CAD,False,card_event_stream
TXN000003400,ACCT0001737,CUST000864,2025-08-01 17:34:30,purchase,atm,restaurant,65.76,CAD,True,batch_core_banking
TXN000003401,ACCT0001113,CUST000554,2025-07-06 17:34:30,deposit,api,utilities,1988.56,CAD,False,card_event_stream
TXN000003402,ACCT0000868,CUST000434,2025-10-10 17:34:30,payment,mobile_app,travel,561.51,CAD,False,card_event_stream
TXN000003403,ACCT0000635,CUST000315,2026-03-10 17:34:30,transfer,branch,health,258.26,CAD,False,card_event_stream
TXN000003404,ACCT0000395,CUST000194,2025-06-03 17:34:30,withdrawal,api,restaurant,22.04,CAD,False,card_event_stream
TXN000003405,ACCT0001817,CUST000897,2025-10-05 17:34:30,payment,api,grocery,578.37,CAD,False,batch_core_banking
TXN000003406,ACCT0001971,CUST000978,2025-08-15 17:34:30,deposit,point_of_sale,transportation,686.72,CAD,False,payments_api
TXN000003407,ACCT0000551,CUST000270,2026-01-01 17:34:30,transfer,atm,financial_services,161.19,CAD,False,card_event_stream
TXN000003408,ACCT0001421,CUST000712,2025-12-03 17:34:30,transfer,atm,grocery,117.8,CAD,False,card_event_stream
TXN000003409,ACCT0000541,CUST000265,2026-01-12 17:34:30,transfer,api,retail,163.79,CAD,False,batch_core_banking
TXN000003410,ACCT0001510,CUST000755,2026-02-25 17:34:30,purchase,point_of_sale,transportation,322.97,CAD,False,batch_core_banking
TXN000003411,ACCT0000553,CUST000272,2025-12-09 17:34:30,withdrawal,branch,financial_services,89.05,CAD,False,card_event_stream
TXN000003412,ACCT0001492,CUST000748,2025-10-23 17:34:30,purchase,web,restaurant,69.15,CAD,False,card_event_stream
TXN000003413,ACCT0001877,CUST000929,2025-07-28 17:34:30,purchase,api,travel,260.86,CAD,False,card_event_stream
TXN000003414,ACCT0001086,CUST000543,2025-10-28 17:34:30,purchase,mobile_app,health,331.7,CAD,False,batch_core_banking
TXN000003415,ACCT0001257,CUST000630,2026-05-03 17:34:30,payment,web,restaurant,1181.91,CAD,False,batch_core_banking
TXN000003416,ACCT0000020,CUST000010,2025-09-11 17:34:30,purchase,atm,transportation,67.38,CAD,False,card_event_stream
TXN000003417,ACCT0001552,CUST000777,2026-01-21 17:34:30,withdrawal,branch,retail,298.01,CAD,False,batch_core_banking
TXN000003418,ACCT0001081,CUST000541,2025-08-20 17:34:30,payment,mobile_app,grocery,582.56,CAD,False,batch_core_banking
TXN000003419,ACCT0001421,CUST000712,2026-02-05 17:34:30,purchase,web,financial_services,31.96,CAD,False,batch_core_banking
TXN000003420,ACCT0000069,CUST000036,2026-05-17 17:34:30,deposit,web,financial_services,1296.35,CAD,False,payments_api
TXN000003421,ACCT0000230,CUST000119,2025-12-15 17:34:30,deposit,atm,health,889.37,CAD,False,payments_api
TXN000003422,ACCT0000105,CUST000053,2025-06-05 17:34:30,purchase,point_of_sale,travel,268.22,CAD,False,card_event_stream
TXN000003423,ACCT0001037,CUST000517,2025-07-18 17:34:30,withdrawal,point_of_sale,health,30.99,CAD,False,batch_core_banking
TXN000003424,ACCT0000291,CUST000148,2025-06-29 17:34:30,purchase,web,retail,96.88,CAD,False,payments_api
TXN000003425,ACCT0001524,CUST000763,2026-03-30 17:34:30,purchase,branch,health,382.32,CAD,False,card_event_stream
TXN000003426,ACCT0001758,CUST000871,2026-02-02 17:34:30,purchase,point_of_sale,health,188.62,CAD,False,payments_api
TXN000003427,ACCT0001319,CUST000661,2025-06-22 17:34:30,purchase,branch,utilities,96.19,CAD,False,batch_core_banking
TXN000003428,ACCT0001933,CUST000959,2025-06-19 17:34:30,deposit,point_of_sale,utilities,658.25,CAD,False,batch_core_banking
TXN000003429,ACCT0001523,CUST000762,2026-04-08 17:34:30,transfer,mobile_app,utilities,35.64,CAD,False,card_event_stream
TXN000003430,ACCT0000309,CUST000155,2025-12-27 17:34:30,purchase,branch,utilities,85.64,CAD,True,batch_core_banking
TXN000003431,ACCT0001972,CUST000978,2025-06-21 17:34:30,transfer,web,financial_services,14.43,CAD,False,payments_api
TXN000003432,ACCT0001417,CUST000710,2026-02-13 17:34:30,purchase,mobile_app,utilities,283.8,CAD,False,batch_core_banking
TXN000003433,ACCT0000171,CUST000085,2025-11-23 17:34:30,payment,api,restaurant,1000.3,CAD,False,batch_core_banking
TXN000003434,ACCT0001501,CUST000752,2026-01-02 17:34:30,purchase,branch,grocery,200.45,CAD,False,batch_core_banking
TXN000003435,ACCT0001421,CUST000712,2025-10-16 17:34:30,purchase,web,travel,516.68,CAD,False,batch_core_banking
TXN000003436,ACCT0001650,CUST000825,2026-02-26 17:34:30,purchase,api,transportation,183.59,CAD,False,batch_core_banking
TXN000003437,ACCT0000947,CUST000473,2025-06-24 17:34:30,transfer,web,health,213.6,CAD,False,card_event_stream
TXN000003438,ACCT0000764,CUST000380,2025-05-30 17:34:30,withdrawal,mobile_app,travel,8.37,CAD,False,card_event_stream
TXN000003439,ACCT0001319,CUST000661,2026-04-12 17:34:30,payment,web,restaurant,1299.8,CAD,False,card_event_stream
TXN000003440,ACCT0001195,CUST000599,2026-04-13 17:34:30,deposit,point_of_sale,transportation,2734.13,CAD,False,batch_core_banking
TXN000003441,ACCT0001787,CUST000882,2026-01-28 17:34:30,transfer,branch,health,144.87,CAD,False,batch_core_banking
TXN000003442,ACCT0001933,CUST000959,2025-06-10 17:34:30,withdrawal,point_of_sale,retail,334.49,CAD,False,card_event_stream
TXN000003443,ACCT0000410,CUST000202,2026-04-13 17:34:30,withdrawal,web,financial_services,431.88,CAD,False,batch_core_banking
TXN000003444,ACCT0000119,CUST000061,2026-03-11 17:34:30,transfer,mobile_app,utilities,34.59,CAD,False,payments_api
TXN000003445,ACCT0001973,CUST000979,2026-04-15 17:34:30,purchase,web,grocery,46.17,CAD,False,payments_api
TXN000003446,ACCT0000713,CUST000352,2026-05-10 17:34:30,purchase,web,grocery,128.35,CAD,False,payments_api
TXN000003447,ACCT0000566,CUST000279,2025-08-04 17:34:30,transfer,atm,retail,63.2,CAD,False,card_event_stream
TXN000003448,ACCT0001209,CUST000607,2025-08-07 17:34:30,purchase,mobile_app,grocery,101.58,CAD,False,batch_core_banking
TXN000003449,ACCT0001909,CUST000949,2025-12-14 17:34:30,purchase,atm,restaurant,261.72,CAD,False,batch_core_banking
TXN000003450,ACCT0000544,CUST000266,2025-07-11 17:34:30,transfer,atm,financial_services,360.74,CAD,True,card_event_stream
TXN000003451,ACCT0001160,CUST000579,2025-06-05 17:34:30,transfer,mobile_app,financial_services,62.06,CAD,False,payments_api
TXN000003452,ACCT0000002,CUST000002,2025-08-12 17:34:30,transfer,mobile_app,transportation,342.48,CAD,False,card_event_stream
TXN000003453,ACCT0001360,CUST000682,2026-05-12 17:34:30,purchase,mobile_app,restaurant,105.11,CAD,False,batch_core_banking
TXN000003454,ACCT0000252,CUST000129,2026-01-20 17:34:30,transfer,branch,travel,177.51,CAD,False,card_event_stream
TXN000003455,ACCT0001079,CUST000540,2026-04-18 17:34:30,fee,branch,financial_services,10.25,CAD,False,card_event_stream
TXN000003456,ACCT0001395,CUST000698,2025-09-16 17:34:30,payment,atm,health,905.99,CAD,False,batch_core_banking
TXN000003457,ACCT0000854,CUST000428,2025-06-27 17:34:30,transfer,atm,utilities,138.69,CAD,False,card_event_stream
TXN000003458,ACCT0000444,CUST000219,2026-03-28 17:34:30,transfer,atm,grocery,458.55,CAD,False,payments_api
TXN000003459,ACCT0001548,CUST000774,2025-09-12 17:34:30,fee,api,transportation,10.91,CAD,False,payments_api
TXN000003460,ACCT0000010,CUST000006,2026-04-29 17:34:30,fee,branch,financial_services,7.13,CAD,False,batch_core_banking
TXN000003461,ACCT0000499,CUST000244,2025-08-07 17:34:30,transfer,point_of_sale,retail,5.05,CAD,False,batch_core_banking
TXN000003462,ACCT0001511,CUST000756,2025-10-03 17:34:30,deposit,mobile_app,grocery,1047.13,CAD,False,payments_api
TXN000003463,ACCT0001823,CUST000900,2025-07-26 17:34:30,deposit,atm,retail,2673.07,CAD,False,batch_core_banking
TXN000003464,ACCT0001982,CUST000984,2026-01-21 17:34:30,transfer,web,financial_services,67.84,CAD,True,card_event_stream
TXN000003465,ACCT0001640,CUST000821,2025-12-16 17:34:30,transfer,point_of_sale,grocery,105.45,CAD,False,payments_api
TXN000003466,ACCT0000555,CUST000273,2026-04-24 17:34:30,payment,branch,grocery,-1.0,CAD,False,batch_core_banking
TXN000003467,ACCT0000719,CUST000355,2025-12-26 17:34:30,purchase,web,grocery,362.77,CAD,False,card_event_stream
TXN000003468,ACCT0000695,CUST000344,2025-09-18 17:34:30,payment,branch,travel,2963.85,CAD,False,payments_api
TXN000003469,ACCT0001913,CUST000951,2026-02-18 17:34:30,withdrawal,point_of_sale,utilities,213.64,CAD,False,card_event_stream
TXN000003470,ACCT0001837,CUST000907,2025-08-05 17:34:30,transfer,atm,utilities,129.04,CAD,False,card_event_stream
TXN000003471,ACCT0000469,CUST000230,2025-06-07 17:34:30,withdrawal,web,health,118.46,CAD,False,card_event_stream
TXN000003472,ACCT0000254,CUST000129,2025-12-17 17:34:30,purchase,mobile_app,restaurant,438.39,CAD,False,batch_core_banking
TXN000003473,ACCT0000854,CUST000428,2025-10-24 17:34:30,withdrawal,mobile_app,restaurant,281.38,CAD,False,payments_api
TXN000003474,ACCT0000751,CUST000372,2026-01-27 17:34:30,purchase,atm,financial_services,140.86,CAD,False,batch_core_banking
TXN000003475,ACCT0000772,CUST000384,2026-02-16 17:34:30,transfer,atm,restaurant,208.52,CAD,False,batch_core_banking
TXN000003476,ACCT0001697,CUST000847,2026-01-15 17:34:30,purchase,api,restaurant,53.64,CAD,False,card_event_stream
TXN000003477,ACCT0001830,CUST000904,2025-10-28 17:34:30,deposit,atm,travel,853.99,CAD,False,payments_api
TXN000003478,ACCT0000713,CUST000352,2026-01-11 17:34:30,payment,mobile_app,retail,830.08,CAD,False,batch_core_banking
TXN000003479,ACCT0000544,CUST000266,2026-01-31 17:34:30,purchase,mobile_app,financial_services,344.97,CAD,False,batch_core_banking
TXN000003480,ACCT0001509,CUST000755,2025-11-04 17:34:30,deposit,mobile_app,transportation,859.12,CAD,False,payments_api
TXN000003481,ACCT0001437,CUST000718,2026-04-05 17:34:30,purchase,mobile_app,travel,589.01,CAD,False,batch_core_banking
TXN000003482,ACCT0000895,CUST000447,2025-08-22 17:34:30,deposit,mobile_app,travel,1587.78,CAD,False,payments_api
TXN000003483,ACCT0000875,CUST000438,2026-04-20 17:34:30,payment,atm,retail,51.89,CAD,False,card_event_stream
TXN000003484,ACCT0000502,CUST000245,2026-02-15 17:34:30,payment,atm,transportation,1084.31,CAD,False,payments_api
TXN000003485,ACCT0001786,CUST000882,2026-05-16 17:34:30,deposit,branch,health,613.49,CAD,False,payments_api
TXN000003486,ACCT0000120,CUST000061,2025-11-29 17:34:30,purchase,branch,utilities,394.71,CAD,False,payments_api
TXN000003487,ACCT0001987,CUST000987,2026-01-17 17:34:30,purchase,web,financial_services,477.88,CAD,False,card_event_stream
TXN000003488,ACCT0000087,CUST000044,2025-12-30 17:34:30,purchase,api,travel,271.72,CAD,False,card_event_stream
TXN000003489,ACCT0001912,CUST000950,2025-08-10 17:34:30,fee,branch,retail,11.67,CAD,False,batch_core_banking
TXN000003490,ACCT0000191,CUST000097,2026-05-24 17:34:30,purchase,mobile_app,transportation,148.04,CAD,False,card_event_stream
TXN000003491,ACCT0000727,CUST000360,2026-03-11 17:34:30,fee,atm,utilities,2.09,CAD,False,payments_api
TXN000003492,ACCT0001087,CUST000543,2025-09-28 17:34:30,transfer,branch,utilities,1.23,CAD,False,payments_api
TXN000003493,ACCT0000083,CUST000041,2025-10-12 17:34:30,transfer,api,restaurant,303.61,CAD,False,payments_api
TXN000003494,ACCT0001561,CUST000783,2025-06-25 17:34:30,withdrawal,mobile_app,health,131.78,CAD,False,payments_api
TXN000003495,ACCT0001667,CUST000833,2025-08-01 17:34:30,purchase,web,travel,472.31,CAD,True,payments_api
TXN000003496,ACCT0000018,CUST000009,2025-10-31 17:34:30,withdrawal,api,health,57.77,CAD,True,batch_core_banking
TXN000003497,ACCT0000447,CUST000221,2025-06-07 17:34:30,purchase,branch,grocery,77.4,CAD,False,payments_api
